    name1,name2,street1,street2,city,state,zip,zip4,county,phone,intake_prompt,intake1,intake2,website,latitude,longitude,type_facility,last_update 
Seasons Center for Behavioral Health,Osceola County Office,600 9th Avenue North,,Sibley,IA,51249,,Osceola,800-242-5101,,,712-262-2922,http://www.seasonscenter.org,43.4103403,-95.7422072,MH,2019-03-04 16:30:38.412
Madden Mental Health Center,,1200 South 1st Avenue,,Hines,IL,60141,,Cook,708-338-7400,,,,http://,41.87721,-87.83396,MH,2017-02-27 11:25:37
Community Health Associates,Nogales,32 Boulevard Del Rey David,,Nogales,AZ,85621,,Santa Cruz,520-394-7400,,,,http://www.chaarizona.com,31.4057532,-110.9658312,MH,2018-11-07 09:54:48.114
Porter Starke Services Inc,,1001 South Edgewood Drive,Suite 1,Knox,IN,46534,8270,Starke,574-772-4040,,,219-531-3500,http://www.porterstarke.org,41.2877612,-86.6135075,MH,2018-04-12 13:04:33.692
Arizonas Children Association,Outpatient Services,3716 East Columbia Street,,Tucson,AZ,85714,,Pima,520-622-7611,,,,http://www.arizonaschildren.org,32.1720912,-110.9131759,MH,2017-02-27 11:25:36
Strategic Behavioral Health,Charlotte,1715 Sharon Road West,,Charlotte,NC,28210,5663,Mecklenburg,704-944-0650,,,855-537-2262,http://www.sbccharlotte.com,35.1196302,-80.8745753,MH,2019-02-26 12:10:23.501
Presence Behavioral Health,ProCare Centers,1414 Main Street,,Melrose Park,IL,60160,,Cook,708-681-0073 x8510,,708-410-0615,,http://www.presencehealth.org/medical-services-behavioral-health,41.8901733,-87.8510784,MH,2018-11-07 13:38:55.929
CODAC Health Recovery and Wellness Inc,CODAC on Alvernon,630 North Alvernon Way,Suite 161,Tucson,AZ,85711,,Pima,520-318-9222,Intakes,520-202-1840,520-327-4505,http://www.codac.org/,32.2298363,-110.9091051,MH,2018-05-29 15:16:02.461
Four County Counseling Center,Fulton County Satellite,401 East 8th Street,Suite A,Rochester,IN,46975,,Fulton,574-223-8565,,,,http://www.fourcounty.org/,41.0657308,-86.2112834,MH,2019-03-04 16:40:31.344
Family Service and MHC of Cicero,,5341 West Cermak Road,,Cicero,IL,60804,2817,Cook,708-656-6430 x12,,708-656-6430 x0,,http://www.cicerofs.org/,41.850565,-87.75867,MH,2017-02-27 11:25:37
Sonia Shankman Orthogenic School,,6245 South Ingleside Avenue,,Chicago,IL,60637,,Cook,773-420-2900,,773-420-2894,,http://www.oschool.org,41.7809612,-87.6023422,MH,2017-12-15 17:06:55.707
South Shore Wellness Program,,2230 East 71st Street,,Chicago,IL,60649,,Cook,773-952-6501,,,773-927-6987,http://www.pilsenwellnesscenter.org,41.766409,-87.5702291,MH,2019-03-04 10:44:08.074
Pilsen Wellness Center Inc,Melrose Park,1633 North 37th Avenue,,Melrose Park,IL,60160,,Cook,708-343-7860,,,,http://www.pilsenwellnesscenter.org,41.9032098,-87.878553,MH,2017-02-27 11:25:37
MCBDDS,Mental Health Supports and Services,580 Calumet Lane,,Dayton,OH,45417,,Montgomery,937-457-2753,,,,http://www.mcbdds.org,39.7385227,-84.2939628,MH,2019-03-04 15:00:23.485
Seasons Center for Behavioral Health,Emmet County Office,826 North 8th Street,,Estherville,IA,51334,,Emmet,800-242-5101,,,712-262-2922,http://www.seasonscenter.org,43.4095751,-94.8337105,MH,2019-03-04 16:30:37.442
Pilsen Wellness Center Inc,Brighton Park,2456 West 38th Street,,Chicago,IL,60632,,Cook,773-823-7743,,,,http://www.pilsenwellnesscenter.org,41.8248691,-87.6871007,MH,2019-02-26 17:40:14.37
Kettering Behavioral Medicine Center,,5350 Lamme Road,,Dayton,OH,45439,,Montgomery,937-534-4600,,,,http://www.ketteringhealth.org/mentalhealth,39.675179,-84.212079,MH,2017-02-27 11:25:37
Alleghany Apartments,Mental Health Apartments,4350 Denver Avenue,Apartment F,Charlotte,NC,28208,,Mecklenburg,704-393-2318,,704-525-3255,,http://www.monarchnc.org,35.229527,-80.910192,MH,2017-02-27 11:25:37
Hope Haven Inc,Spirit Lake,1710 Gary Avenue,,Spirit Lake,IA,51360,,Dickinson,712-336-6977,,,,http://www.hopehaven.org,43.4231215,-95.1009837,MH,2018-11-07 12:06:19.695
Hartgrove Behavioral Health Services,,5730 West Roosevelt Road,,Chicago,IL,60644,,Cook,773-413-1700,Intakes,773-413-1700 x1720,773-413-1720,http://www.hartgrovehospital.com,41.86561,-87.767244,MH,2017-02-27 11:25:37
Independence Health and Therapy,,12555 Farm Hill Drive,Suite 800,Huntley,IL,60142,,McHenry,224-654-6300,Intakes,815-338-3590,815-333-8657,http://www.independencehealth.org/,42.147018,-88.4418587,MH,2019-02-22 09:14:11.089
Sierra Tucson,,39580 South Lago Del Oro Parkway,,Tucson,AZ,85739,,Pinal,520-394-8386,Intakes,800-624-9001,800-842-4487,http://www.sierratucson.com,32.5170419,-110.8884831,MH,2018-12-11 11:21:26.798
Daymark Recovery Services,,101 Colvard Street,,Jefferson,NC,28640,,Ashe,336-246-4542,,,,http://www.daymark.org,36.420596,-81.4787285,MH,2017-04-04 17:26:07
Seasons Center for Behavioral Health,Dickinson County Office,1401 Hill Avenue,,Spirit Lake,IA,51360,,Dickinson,800-242-5101,,,712-262-2922,http://www.seasonscenter.org,43.4262347,-95.101787,MH,2019-03-04 16:30:41.355
Banner University Medical Center,South Campus,2800 East Ajo Way,,Tucson,AZ,85713,,Pima,520-874-2000,,,520-874-7500,http://www.bannerhealth.com/locations/tucson/banner-university-medical-center-south,32.1763145,-110.9306077,MH,2019-02-22 09:01:33.279
CODAC Health Recovery and Wellness Inc,Broadway,3130 East Broadway,,Tucson,AZ,85716,,Pima,520-327-4505,,520-202-1840,,http://www.codac.org,32.2210101,-110.9262585,MH,2018-03-30 13:35:45.21
Pilsen Wellness Center Inc,TOYS,1407 South 49th Court,,Cicero,IL,60804,,Cook,708-683-5500,,,,http://www.pilsenwellnesscenter.org,41.8619092,-87.7480758,MH,2019-03-04 10:51:24.077
Thrive Counseling Center,,120 South Marion Street,,Oak Park,IL,60302,,Cook,708-383-7500,,708-383-7500 x204,,http://www.thrivecc.org,41.886022,-87.80206,MH,2017-02-27 11:25:37
Access Family Services,,920 Blairhill Road,Suite 101,Charlotte,NC,28217,1563,Mecklenburg,704-521-4977,,,,http://www.accessfamilyservices.com,35.1977704,-80.885425,MH,2018-05-08 10:34:30.401
Helping Ourselves Pursue Enrichment,(HOPE) Inc,1200 North Country Club Road,,Tucson,AZ,85716,,Pima,520-770-1197 x1204,,520-770-1197,,http://www.hopetucson.org,32.2381409,-110.9263079,MH,2019-03-04 14:12:28.439
Ramey Estep Homes Inc,,2901 Pigeon Roost Road,,Rush,KY,41168,,Boyd,606-928-6648,,,,http://www.rameyestep.com,38.2877415,-82.7879067,MH,2017-02-27 11:25:37
CODAC at Country Club,,1600 North Country Club Road,,Tucson,AZ,85716,,Pima,520-327-1171,Intakes,520-202-1840,520-327-4505,http://www.codac.org,32.2417702,-110.9263328,MH,2017-12-15 16:48:14.559
CODAC Health Recovery and Wellness Inc,Child and Family Services,1600 North Country Club Road,,Tucson,AZ,85716,,Pima,520-327-1171,Intakes,520-202-1840,520-327-4505,http://codac.org,32.2418166,-110.9263544,MH,2018-08-07 11:54:40.927
Loretto Hospital,Behavioral Health Unit,645 South Central Avenue,,Chicago,IL,60644,,Cook,773-854-5251,Intakes,773-633-0393,,http://www.lorettohospital.org,41.872586,-87.761809,MH,2017-02-27 11:25:37
Gottlieb Memorial Hospital,,701 West North Avenue,,Melrose Park,IL,60160,,Cook,708-538-4248 x84163,,708-538-4248,,http://www.gottliebhospital.org/geriatric-behavioral-health-care,41.9101854,-87.8417863,MH,2018-11-07 14:39:06.265
Pilsen Wellness Center Inc,DSUTS Cmk 3113,3113 West Cermak Road,,Chicago,IL,60623,,Cook,773-277-3413,,,,http://www.pilsenwellnesscenter.org,41.8515124,-87.7034441,MH,2019-02-07 14:59:25.802
Leyden Family Service and,MH Ctr Aftercare Dept,10200 Grand Avenue,,Franklin Park,IL,60131,,Cook,847-455-5688,,847-451-0330,,http://www.leydenfamilyservice.org,41.930272,-87.880254,MH,2018-06-12 14:24:01.291
Leyden Family Service and,Mental Health Center,10001 Grand Avenue,Suite 1,Franklin Park,IL,60131,,Cook,847-451-0330,,,,http://www.leydenfamilyservice.org,41.9295173,-87.87516,MH,2017-02-27 11:25:37
Loretto Hospital,Outpatient Behavioral Health,5130 West Jackson Boulevard,,Chicago,IL,60644,,Cook,773-854-5031,,773-854-5069,,http://www.lorettohospital.org,41.8769445,-87.754152,MH,2019-02-07 15:16:16.753
Pilsen Wellness Center Inc,Pilsen Inn Residential Program,2635 West 23rd Street,,Chicago,IL,60608,,Cook,773-927-1228,,,,http://www.pilsenwellnesscenter.org,41.8498197,-87.6919278,MH,2017-02-27 11:25:37
Kenneth Young Center,,1001 Rohlwing Road,,Elk Grove Village,IL,60007,3217,Cook,847-524-8800,,,,http://www.kennethyoung.org,41.9966892,-88.0306085,MH,2017-02-27 11:25:37
Habilitative Systems Inc,,415 South Kilpatrick Avenue,,Chicago,IL,60644,,Cook,773-261-2252,,,,http://www.Habilitative.org,41.8746584,-87.7424259,MH,2019-02-07 16:00:48.554
Edward Hines Junior VA Hospital,Hoffman Estates,4885 Hoffman Boulevard,,Hoffman Estates,IL,60192,,Cook,847-645-1443,,847-742-5920,,http://,42.0677453,-88.1988075,MH,2018-03-07 17:08:10.441
La Frontera Psychiatric Health Fac,,1601 East Apache Park Place,,Tucson,AZ,85714,1775,Pima,520-746-0260,,520-838-5600,,http://lafrontera.org,32.1726244,-110.9478466,MH,2017-02-27 11:25:36
Guidance Care Center Inc,Lower Keys,1205 4th Street,,Key West,FL,33040,,Monroe,305-434-7660 x4,,,,http://www.guidancecarecenter.org,24.5601088,-81.779407,MH,2019-02-22 08:19:12.337
Children Have Options in,Caring Environments Inc (CHOICES),1785 Big Hill Road,,Dayton,OH,45439,,Montgomery,937-264-0084,,,,http://www.choicesfostercare.com,39.701361,-84.202747,MH,2017-02-27 11:25:37
South Community Inc,,3155 Elbee Road,Suite 100,Dayton,OH,45439,2046,Montgomery,937-293-8300 x44242,Intakes,937-293-8300,937-258-4252,http://www.southcommunity.org,39.7060971,-84.2078495,MH,2017-08-18 09:45:11.555
Kenneth Young Center,Schaumburg Township,1 Illinois Boulevard,,Hoffman Estates,IL,60169,,Cook,847-884-6212,,847-524-8800 x155,,http://www.kennethyoung.org,42.0278152,-88.0919843,MH,2019-03-04 14:40:52.571
Pilsen Wellness Center Inc,Sergeant Lara Center,2316 South Damen Avenue,,Chicago,IL,60608,,Cook,773-927-6987,,,773-579-0832,http://www.pilsenwellnesscenter.org,41.8497407,-87.6757738,MH,2017-02-27 11:25:37
South Community Inc,,3095 Kettering Boulevard,,Dayton,OH,45439,,Montgomery,937-293-8300 x1313,,937-293-8300,,http://www.southcommunity.com,39.7060152,-84.2035984,MH,2019-02-26 12:41:02.405
Family Service Association,,2211 Arbor Boulevard,,Dayton,OH,45439,,Montgomery,937-222-9481,,,,http://www.FSADayton.org,39.719704,-84.219832,MH,2019-03-04 15:00:42.823
UCAN,,3605 West Fillmore Street,,Chicago,IL,60624,,Cook,773-588-0180,,773-429-9346,,http://UCANChicago.org,41.8678402,-87.7157492,MH,2018-11-13 13:25:25.129
Cheyenne Regional Medical Center East,Behavioral Health Unit,2600 East 18th Street,,Cheyenne,WY,82001,,Laramie,307-633-7370,,307-633-7382,,http://www.cheyenneregional.org/,41.1427875,-104.7847299,MH,2019-03-04 15:34:47.146
La Frontera Southwest Case Management,,1210 East Pennsylvania Street,,Tucson,AZ,85714,1675,Pima,520-741-2351,Intakes,520-838-3804,520-258-5033,http://,32.1713608,-110.9537372,MH,2019-02-07 10:30:15.487
Mount Sinai Hospital Medical Center,Outpatient Treatment Services,15th Street at California,,Chicago,IL,60608,,Cook,773-542-2000,,773-257-6672,,http://www.sinai.org,41.8601109,-87.6957067,MH,2017-02-27 11:25:37
Dayton VA Medical Center,Mental Health (116),4100 West 3rd Street,,Dayton,OH,45428,,Montgomery,937-268-6511 x2167,,937-268-6511 x2188,,http://www.dayton.va.gov/,39.7493898,-84.2531341,MH,2018-03-07 17:16:46.949
Pilsen Wellness Center Inc,Outpatient Recovery Center (ORC),2015 West Cermak Road,,Chicago,IL,60608,,Cook,773-890-0645,,,,http://www.pilsenwellnesscenter.org,41.851922,-87.676508,MH,2017-02-27 11:25:37
La Frontera Arizona,New Life Center,1082 East Ajo Way,Suite 100,Tucson,AZ,85713,,Pima,520-741-3120,,,,http://www.lafronteraarizona.org,32.177391,-110.954764,MH,2017-02-27 11:25:37
Cheyenne VAMC,Mental Health (116A),2360 East Pershing Boulevard,,Cheyenne,WY,82001,5356,Laramie,307-778-7550,Intakes,307-778-7349,888-433-9127 x7349,http://www.cheyenne.va.gov,41.148043,-104.7861306,MH,2018-03-07 17:19:08.327
Touchstone Behavioral Health (TBH),DBA Touchstone Health Services,1430 East Fort Lowell Road,Suite 100,Tucson,AZ,85719,,Pima,866-207-3882,,,,http://www.touchstonehs.org,32.2644505,-110.9497322,MH,2018-11-07 09:56:48.819
Bobby E Wright Comp CMHC Inc,Supervised Living Facility (SLF),3525 West Jackson Boulevard,,Chicago,IL,60624,,Cook,773-722-7900,Intakes,773-722-7900 x4050,773-722-7900 x0,http://www.bewcbhc.org,41.87692,-87.714482,MH,2019-02-22 08:20:21.098
New Horizons of the Treasure Coast,,1910 82nd Avenue,Suite 202,Vero Beach,FL,32966,,Indian River,772-778-7217,,,772-778-7218,http://www.nhtcinc.org,27.634264,-80.495854,MH,2017-02-27 11:25:37
Three Rivers Medical Center,Mental Health,2485 Highway 644,,Louisa,KY,41230,,Lawrence,606-638-1222,,800-249-3602,,http://threeriversmedicalcenter.com,38.114254,-82.603212,MH,2017-02-27 11:25:37
CODAC Health Recovery and Wellness Inc,CODAC at Cobblestone,1075 East Fort Lowell Road,,Tucson,AZ,85719,,Pima,520-202-1960,Intakes,520-202-1840,520-327-4505,http://www.codac.org,32.2652965,-110.9553671,MH,2018-03-30 13:35:46.446
Centerstone of Indiana Inc,Centerstone Union City,224 North Columbia Street,,Union City,IN,47390,,Randolph,765-964-3142,,800-344-8802,,http://www.centerstone.org,40.199568,-84.8079664,MH,2018-04-20 17:32:23.288
Renfrew Center of North Carolina,,6633 Fairview Road,,Charlotte,NC,28210,,Mecklenburg,704-366-1264 x5508,Intakes,800-736-3739,704-366-1264,http://www.renfrewcenter.com,35.1482687,-80.8293665,MH,2019-02-08 10:14:04.177
Southern Arizona VA Healthcare System,,3601 South 6th Avenue,,Tucson,AZ,85723,,Pima,520-792-1450 x1792,,520-792-1450 x4884,,http://www.tucson.va.gov/services/Mental_Health_Services.asp,32.1812634,-110.9658852,MH,2019-02-07 10:34:41.475
Community Provider of Enrichment Servs,Manzanita,355 West 24th Street,,Tucson,AZ,85745,,Pima,520-884-7954 x195,,,,http://,32.2047498,-110.9640359,MH,2019-02-07 10:20:31.929
Horizon Health and Wellness,Globe Office,415 West Baseline Spur,,Globe,AZ,85501,,Gila,928-402-9297,Intakes,928-402-9297 x121,480-983-0065,http://www.horizonhumanservices.org,33.3786867,-110.7749605,MH,2017-07-26 10:30:47.27
Community Health Associates ,,275 West Continental Road,Suite 141,Green Valley,AZ,85622,,Pima,520-628-4000,,,,http://www.chaarizona.com/,31.8509002,-110.9976995,MH,2019-02-26 10:55:29.152
Bobby E Wright Comp CMHC Inc,,9 South Kedzie Avenue,,Chicago,IL,60612,,Cook,773-722-7900,,773-722-7900 x4050,,http://www.bewcbhc.org,41.880055,-87.705804,MH,2017-02-27 11:25:37
Peak Wellness Center,Adult Services,2526 Seymour Avenue,,Cheyenne,WY,82001,,Laramie,307-634-9653,,,,http://www.peakwellnesscenter.org,41.1440382,-104.8136795,MH,2019-02-26 12:50:50.744
Miami VA Healthcare System,Key West CBOC,1300 Douglas Circle,Building L-15,Key West,FL,33040,4536,Monroe,305-293-4863,,,,http://,24.56794,-81.7512994,MH,2018-03-07 17:07:12.544
Jesse Brown VAMC,Mental Hygiene (116A),820 South Damen Avenue,,Chicago,IL,60612,,Cook,312-569-8387,,312-569-6269,,http://,41.8699473,-87.6769904,MH,2018-03-07 17:08:08.727
Mercy Hospital and Medical Center,Mental Health Unit,2525 Michigan Avenue,4th Floor,Chicago,IL,60616,,Cook,312-567-2355,Intakes,312-567-2219,312-567-7270,http://www.mercy-chicago.org,41.8464579,-87.623414,MH,2019-02-22 08:48:27.033
Casa De Los Ninos,Great Beginings,1120 North 5th Avenue,,Tucson,AZ,85705,,Pima,520-624-5600,,520-881-1292,,http://www.casadelosninos.org,32.2368211,-110.9664147,MH,2019-02-07 10:17:02.747
Garfield Park Hospital,,520 North Ridgeway Avenue,,Chicago,IL,60624,,Cook,773-265-3700,,773-265-3720,,http://www.garfieldparkhospital.com,41.890525,-87.720162,MH,2017-02-27 11:25:37
Casa De Los Ninos,Outpatient Treatment Services,1120 North 5th Avenue,,Tucson,AZ,85705,7408,Pima,520-881-1292,,,,http://www.casadelosninos.org,32.2364273,-110.9669244,MH,2019-03-22 12:52:43.005
PSA Behavioral Health Agency,Art Awakenings,412 North 6th Avenue,,Tucson,AZ,85705,,Pima,520-792-2801,,,,http://artawakenings.org,32.2269222,-110.9682204,MH,2018-11-07 10:27:41.186
Pathways Inc,,60 Professional Park Drive,,Louisa,KY,41230,,Lawrence,606-638-4332,Intakes,800-562-8909,606-324-1141,http://www.pathways-ky.org,38.118375,-82.592763,MH,2017-02-27 11:25:37
Peak Wellness Center,Laramie County Youth/Family Servs,510 West 29th Street,,Cheyenne,WY,82001,,Laramie,307-632-9362,,,,http://www.peakwellnesscenter.org,41.1430383,-104.827176,MH,2018-03-30 14:12:52.797
COPE Community Services Inc,,1660 West Commerce Point Place,,Green Valley,AZ,85614,5093,Pima,520-625-3835,,520-205-4732,,http://www.copecommunityservices.org,31.8977589,-111.0015401,MH,2017-08-11 13:52:59.055
FRS Counseling/Family Recovery Service,,149 Chillicothe Avenue,,Hillsboro,OH,45133,,Highland,937-393-9720,,937-393-9662,,http://frshighland.org,39.2011264,-83.6017056,MH,2019-02-05 14:57:41.495
John H Stroger Jr Hospital,Psychiatry Department,1901 West Harrison Street,,Chicago,IL,60612,,Cook,312-864-6000,,312-864-6610,,http://www.cookcountyhhs.org,41.8735883,-87.6742751,MH,2017-02-27 11:25:37
Perception Counseling Downtown,Perception Counseling River Front,36 West Franklin Street,,Tucson,AZ,85701,,Pima,520-623-7077,,,529-623-9123,http://,32.2261804,-110.9723884,MH,2019-02-22 08:45:58.42
La Frontera South Tuscon,Child/Family Center,502 West 29th Street,,Tucson,AZ,85713,,Pima,520-838-3946,,,520-838-3804,http://www.lafronteraaz.org,32.1999752,-110.9762252,MH,2017-02-27 11:25:36
South Community Inc,,1349 East Stroop Road,,Dayton,OH,45429,,Montgomery,937-293-8300 x37088,,937-293-8300,,http://www.southcommunity.com,39.688922,-84.142774,MH,2017-02-27 11:25:37
Rush University Medical Center,,1653 West Congress Parkway,,Chicago,IL,60612,3833,Cook,312-942-5000,,312-942-5375,,http://www.rush.edu/services/psychiatry,41.874604,-87.6697476,MH,2018-12-19 15:22:41.504
Monroe Clinic,,515 22nd Avenue,,Monroe,WI,53566,,Green,608-324-2000,,608-324-2321,,http://www.monroeclinic.org,42.6087203,-89.6347267,MH,2019-03-04 15:33:33.388
Catholic Community Services of,Southern Arizona Inc/TUCSON,140 West Speedway Boulevard,Suite 130,Tucson,AZ,85705,,Pima,520-623-0344,,,,http://www.ccs-soaz.org,32.2364797,-110.9746471,MH,2018-05-01 15:44:06.754
COPE Community Services Inc,Mesquite,2435 North Castro Avenue,,Tucson,AZ,85705,,Pima,520-622-8030,,520-205-4732,,http://www.copecommunityservices.org,32.2515819,-110.9744608,MH,2019-02-26 11:04:43.312
Inner Vision,,415 East 4th Street,,Charlotte,NC,28202,,Mecklenburg,704-377-5042,,,704-377-5047,http://www.innervisionnc.org,35.223719,-80.8399,MH,2017-02-27 11:25:37
Highland District Hospital,Geriatric Behavioral Health,1275 North High Street,,Hillsboro,OH,45133,,Highland,937-840-6581,,,937-840-6582,http://hdh.org/,39.22133,-83.610009,MH,2018-03-06 16:19:22.123
Office of Applied Psych Servs (OAPS),,1007 West Harrison Street,"Room 3011-A, M/C 285",Chicago,IL,60607,,Cook,312-996-2540,,,,http://psch.uic.edu/psychology/programs/clinical/clinic,41.8738082,-87.6529052,MH,2018-11-07 14:47:21.439
Safe Alliance,Sexual Trauma Resource Center,601 East 5th Street,Suite 400,Charlotte,NC,28202,,Mecklenburg,704-332-9034,,,,http://www.safealliance.org,35.223603,-80.836319,MH,2018-01-26 10:15:17.959
Samaritan Behavioral Health Inc,Elizabeth Place,601 Edwin C Moses Boulevard,,Dayton,OH,45417,,Montgomery,937-734-4336,,937-734-8333,,http://www.sbhihelp.org,39.7481171,-84.1991224,MH,2017-02-27 11:25:37
Miami Valley Hospital Behavior Svcs,Behavioral Outpatient Services,627 South Edwin C Moses Boulevard,Suite 101,Dayton,OH,45417,3474,Montgomery,937-208-6719,,,,http://,39.74776,-84.1985054,MH,2018-10-16 11:18:45.239
MVH Behavioral Outpatient Services,Turning Point and Psychiatric Outpt,627 Edwin C Moses Boulevard Suite 101,"East Medical Plaza, Ground Floor",Dayton,OH,45417,,Montgomery,937-208-6719,,,937-208-6710,http://www.miamivalleyhospital.org/Behavioral-Health/Outpatient-Services,39.74776,-84.1985054,MH,2019-02-08 10:30:22.545
