name1,name2,city,state,zip,latitude,longitude
South Shore Hospital,,Chicago,IL,60617,41.749400099999995,-87.56901440000001
Riveredge Hospital,,Forest Park,IL,60130,41.865369,-87.828085
Jackson Park Hospital/Medical Center,Psychiatric Services,Chicago,IL,60649,41.7576761,-87.5851304
Mirasol Inc,,Tucson,AZ,85712,32.262397,-110.892401
Mr Bills Place,,Charlotte,NC,28217,35.13848660000001,-80.89332370000001
A Caring Home,Bonnies Home for Youth,Charlotte,NC,28217,35.1383261,-80.89317240000001
Unified Community Services,,Lancaster,WI,53813,42.835813,-90.710583
Community Provider of Enrichment Servs,,Tucson,AZ,85712,32.2500313,-110.89762169999999
Jewish Family and Childrens Services,Southern Arizona,Tucson,AZ,85711,32.229159100000004,-110.90078829999999
Streamwood Behavioral Health Center,,Streamwood,IL,60107,42.009015000000005,-88.151123
Seasons Center for Behavioral Health,Osceola County Office,Sibley,IA,51249,43.4103403,-95.74220720000001
Madden Mental Health Center,,Hines,IL,60141,41.87721,-87.83396
Community Health Associates,Nogales,Nogales,AZ,85621,31.4057532,-110.9658312
Porter Starke Services Inc,,Knox,IN,46534,41.287761200000006,-86.6135075
Arizonas Children Association,Outpatient Services,Tucson,AZ,85714,32.172091200000004,-110.91317590000001
Strategic Behavioral Health,Charlotte,Charlotte,NC,28210,35.1196302,-80.8745753
Presence Behavioral Health,ProCare Centers,Melrose Park,IL,60160,41.890173299999994,-87.8510784
CODAC Health Recovery and Wellness Inc,CODAC on Alvernon,Tucson,AZ,85711,32.2298363,-110.90910509999999
Four County Counseling Center,Fulton County Satellite,Rochester,IN,46975,41.0657308,-86.2112834
Family Service and MHC of Cicero,,Cicero,IL,60804,41.850565,-87.75867
Sonia Shankman Orthogenic School,,Chicago,IL,60637,41.7809612,-87.6023422
South Shore Wellness Program,,Chicago,IL,60649,41.766409,-87.57022909999999
Pilsen Wellness Center Inc,Melrose Park,Melrose Park,IL,60160,41.9032098,-87.878553
MCBDDS,Mental Health Supports and Services,Dayton,OH,45417,39.738522700000004,-84.2939628
Seasons Center for Behavioral Health,Emmet County Office,Estherville,IA,51334,43.4095751,-94.8337105
Pilsen Wellness Center Inc,Brighton Park,Chicago,IL,60632,41.8248691,-87.6871007
Kettering Behavioral Medicine Center,,Dayton,OH,45439,39.675179,-84.212079
Alleghany Apartments,Mental Health Apartments,Charlotte,NC,28208,35.229527000000004,-80.91019200000001
Hope Haven Inc,Spirit Lake,Spirit Lake,IA,51360,43.4231215,-95.1009837
Hartgrove Behavioral Health Services,,Chicago,IL,60644,41.86561,-87.76724399999999
Independence Health and Therapy,,Huntley,IL,60142,42.147018,-88.44185870000001
Sierra Tucson,,Tucson,AZ,85739,32.5170419,-110.8884831
Daymark Recovery Services,,Jefferson,NC,28640,36.420596,-81.4787285
Seasons Center for Behavioral Health,Dickinson County Office,Spirit Lake,IA,51360,43.4262347,-95.101787
Banner University Medical Center,South Campus,Tucson,AZ,85713,32.176314500000004,-110.93060770000001
CODAC Health Recovery and Wellness Inc,Broadway,Tucson,AZ,85716,32.2210101,-110.9262585
Pilsen Wellness Center Inc,TOYS,Cicero,IL,60804,41.8619092,-87.7480758
Thrive Counseling Center,,Oak Park,IL,60302,41.886022,-87.80206
Access Family Services,,Charlotte,NC,28217,35.197770399999996,-80.885425
Helping Ourselves Pursue Enrichment,(HOPE) Inc,Tucson,AZ,85716,32.2381409,-110.92630790000001
Ramey Estep Homes Inc,,Rush,KY,41168,38.287741499999996,-82.78790670000001
CODAC at Country Club,,Tucson,AZ,85716,32.2417702,-110.9263328
CODAC Health Recovery and Wellness Inc,Child and Family Services,Tucson,AZ,85716,32.2418166,-110.9263544
Loretto Hospital,Behavioral Health Unit,Chicago,IL,60644,41.872586,-87.761809
Gottlieb Memorial Hospital,,Melrose Park,IL,60160,41.910185399999996,-87.8417863
Pilsen Wellness Center Inc,DSUTS Cmk 3113,Chicago,IL,60623,41.851512400000004,-87.7034441
Leyden Family Service and,MH Ctr Aftercare Dept,Franklin Park,IL,60131,41.930271999999995,-87.88025400000001
Leyden Family Service and,Mental Health Center,Franklin Park,IL,60131,41.92951729999999,-87.87516
Loretto Hospital,Outpatient Behavioral Health,Chicago,IL,60644,41.8769445,-87.754152
Pilsen Wellness Center Inc,Pilsen Inn Residential Program,Chicago,IL,60608,41.849819700000005,-87.69192779999999
Kenneth Young Center,,Elk Grove Village,IL,60007,41.996689200000006,-88.0306085
Habilitative Systems Inc,,Chicago,IL,60644,41.874658399999994,-87.74242590000001
Edward Hines Junior VA Hospital,Hoffman Estates,Hoffman Estates,IL,60192,42.0677453,-88.1988075
La Frontera Psychiatric Health Fac,,Tucson,AZ,85714,32.172624400000004,-110.9478466
Guidance Care Center Inc,Lower Keys,Key West,FL,33040,24.560108800000002,-81.77940699999999
Children Have Options in,Caring Environments Inc (CHOICES),Dayton,OH,45439,39.701361,-84.202747
South Community Inc,,Dayton,OH,45439,39.7060971,-84.2078495
Kenneth Young Center,Schaumburg Township,Hoffman Estates,IL,60169,42.0278152,-88.0919843
Pilsen Wellness Center Inc,Sergeant Lara Center,Chicago,IL,60608,41.8497407,-87.6757738
South Community Inc,,Dayton,OH,45439,39.7060152,-84.2035984
Family Service Association,,Dayton,OH,45439,39.719704,-84.219832
UCAN,,Chicago,IL,60624,41.8678402,-87.7157492
Cheyenne Regional Medical Center East,Behavioral Health Unit,Cheyenne,WY,82001,41.1427875,-104.78472990000002
La Frontera Southwest Case Management,,Tucson,AZ,85714,32.1713608,-110.95373719999999
Mount Sinai Hospital Medical Center,Outpatient Treatment Services,Chicago,IL,60608,41.8601109,-87.6957067
Dayton VA Medical Center,Mental Health (116),Dayton,OH,45428,39.749389799999996,-84.2531341
Pilsen Wellness Center Inc,Outpatient Recovery Center (ORC),Chicago,IL,60608,41.851921999999995,-87.676508
La Frontera Arizona,New Life Center,Tucson,AZ,85713,32.177391,-110.95476399999998
Cheyenne VAMC,Mental Health (116A),Cheyenne,WY,82001,41.148043,-104.78613059999999
Touchstone Behavioral Health (TBH),DBA Touchstone Health Services,Tucson,AZ,85719,32.2644505,-110.9497322
Bobby E Wright Comp CMHC Inc,Supervised Living Facility (SLF),Chicago,IL,60624,41.87692,-87.71448199999999
New Horizons of the Treasure Coast,,Vero Beach,FL,32966,27.634264,-80.49585400000001
Three Rivers Medical Center,Mental Health,Louisa,KY,41230,38.114253999999995,-82.603212
CODAC Health Recovery and Wellness Inc,CODAC at Cobblestone,Tucson,AZ,85719,32.265296500000005,-110.95536709999999
Centerstone of Indiana Inc,Centerstone Union City,Union City,IN,47390,40.199568,-84.80796640000001
Renfrew Center of North Carolina,,Charlotte,NC,28210,35.1482687,-80.8293665
Southern Arizona VA Healthcare System,,Tucson,AZ,85723,32.1812634,-110.9658852
Community Provider of Enrichment Servs,Manzanita,Tucson,AZ,85745,32.2047498,-110.96403590000001
Horizon Health and Wellness,Globe Office,Globe,AZ,85501,33.378686699999996,-110.77496049999999
Community Health Associates ,,Green Valley,AZ,85622,31.850900199999998,-110.99769950000001
Bobby E Wright Comp CMHC Inc,,Chicago,IL,60612,41.880055,-87.705804
Peak Wellness Center,Adult Services,Cheyenne,WY,82001,41.144038200000004,-104.8136795
Miami VA Healthcare System,Key West CBOC,Key West,FL,33040,24.56794,-81.75129940000001
Jesse Brown VAMC,Mental Hygiene (116A),Chicago,IL,60612,41.8699473,-87.67699040000001
Mercy Hospital and Medical Center,Mental Health Unit,Chicago,IL,60616,41.8464579,-87.623414
Casa De Los Ninos,Great Beginings,Tucson,AZ,85705,32.2368211,-110.96641470000002
Garfield Park Hospital,,Chicago,IL,60624,41.890525,-87.720162
Casa De Los Ninos,Outpatient Treatment Services,Tucson,AZ,85705,32.236427299999995,-110.9669244
PSA Behavioral Health Agency,Art Awakenings,Tucson,AZ,85705,32.226922200000004,-110.96822040000002
Pathways Inc,,Louisa,KY,41230,38.118375,-82.592763
Peak Wellness Center,Laramie County Youth/Family Servs,Cheyenne,WY,82001,41.1430383,-104.827176
COPE Community Services Inc,,Green Valley,AZ,85614,31.8977589,-111.00154009999999
FRS Counseling/Family Recovery Service,,Hillsboro,OH,45133,39.2011264,-83.6017056
John H Stroger Jr Hospital,Psychiatry Department,Chicago,IL,60612,41.873588299999994,-87.67427509999999
Perception Counseling Downtown,Perception Counseling River Front,Tucson,AZ,85701,32.2261804,-110.97238840000001
La Frontera South Tuscon,Child/Family Center,Tucson,AZ,85713,32.1999752,-110.97622520000002
South Community Inc,,Dayton,OH,45429,39.688922,-84.142774
Rush University Medical Center,,Chicago,IL,60612,41.874604,-87.6697476
Monroe Clinic,,Monroe,WI,53566,42.608720299999995,-89.6347267
Catholic Community Services of,Southern Arizona Inc/TUCSON,Tucson,AZ,85705,32.236479700000004,-110.97464709999998
COPE Community Services Inc,Mesquite,Tucson,AZ,85705,32.2515819,-110.9744608
Inner Vision,,Charlotte,NC,28202,35.223719,-80.8399
Highland District Hospital,Geriatric Behavioral Health,Hillsboro,OH,45133,39.22133,-83.61000899999999
Office of Applied Psych Servs (OAPS),,Chicago,IL,60607,41.873808200000006,-87.6529052
Safe Alliance,Sexual Trauma Resource Center,Charlotte,NC,28202,35.223603000000004,-80.83631899999999
Samaritan Behavioral Health Inc,Elizabeth Place,Dayton,OH,45417,39.7481171,-84.19912240000001
Miami Valley Hospital Behavior Svcs,Behavioral Outpatient Services,Dayton,OH,45417,39.74776,-84.1985054
MVH Behavioral Outpatient Services,Turning Point and Psychiatric Outpt,Dayton,OH,45417,39.74776,-84.1985054
Haven Behavioral Hospital of Dayton,,Dayton,OH,45417,39.748956,-84.1990766
Mercy Home for Boys/Girls,Hay Campus,Chicago,IL,60607,41.8779878,-87.6559377
Southeastern AZ Behav Health,Services (SEABHS)/Globe Outpatient,Globe,AZ,85501,33.4034088,-110.7929666
Association House,,Chicago,IL,60651,41.9016102,-87.7075243
Logan Mingo Area Mental Health Inc,,Chattaroy,WV,25667,37.70524520000001,-82.2460729
Duke E Ellis Human Dev Institute,,Dayton,OH,45402,39.757298399999996,-84.2073346
COPE Community Services Inc,,Tucson,AZ,85704,32.3354652,-110.9728774
COPE Community Services Inc,La Cholla,Tucson,AZ,85746,32.1310473,-110.99706019999999
Norwegian American Hospital,,Chicago,IL,60622,41.9006786,-87.6996714
Novant Presbyterian Medical Center,Behavioral Health,Charlotte,NC,28204,35.212018,-80.82424300000001
Miami Valley Hospital,,Dayton,OH,45409,39.745596,-84.184504
Darke County Recovery Services,dba Recovery and Wellness Ctr,Greenville,OH,45331,40.103829,-84.63184770000001
Green County Human Services,,Monroe,WI,53566,42.598551,-89.554002
Goodwill Easter Seals Miami Valley,,Dayton,OH,45402,39.749725,-84.1887239
La Frontera Center,,Tucson,AZ,85705,32.2491947,-110.9899081
Heartland Counseling Services,,Valentine,NE,69201,42.8718042,-100.5498078
TCN Behavioral Health Services Inc,,Dayton,OH,45420,39.699651,-84.124449
Presence Saint Mary and Elizabeth,Medical Center/Outpatient Behavioral,Chicago,IL,60622,41.9016929,-87.68408509999999
Saint Mary and Elizabeth Medical Ctr,Saint Marys Campus,Chicago,IL,60622,41.9020876,-87.68292609999999
Grandview Hospital,Behavioral Health,Dayton,OH,45405,39.769090999999996,-84.203274
Nova Behavioral Health Inc,Morning Star,Dayton,OH,45410,39.7379497,-84.1648233
Chicago Childrens Ctr for Behav Hlth,Saints Mary and Elizabeth Med Center,Chicago,IL,60622,41.907253000000004,-87.685888
Presence Behavioral Health,Outpt at St Elizabeth Hosp,Chicago,IL,60622,41.9070984,-87.6853863
Presence Healthcare,Chicago Childrens Ctr for Behav Hlth,Chicago,IL,60622,41.90760529999999,-87.6854745
Comm Counseling Center of Chicago,C4 North Outpatient,Chicago,IL,60647,41.91055120000001,-87.69147059999999
Eastway Corporation,Administrative Offices,Dayton,OH,45410,39.75488060000001,-84.17903759999999
Charleston/Dorchester CDMHC,Dorchester County Mental Health,Summerville,SC,29485,32.959879,-80.16184890000001
Community Health Associates,,Tucson,AZ,85745,32.227200399999994,-111.00380030000001
Santee/Wateree Mental Health Center,Carolina Place,Sumter,SC,29150,33.9497555,-80.3810446
Palmetto Summerville Behavioral Health,,Summerville,SC,29485,32.9656108,-80.1609559
COPE Community Services Inc,Shepherd House,Tucson,AZ,85704,32.3338349,-110.9946902
Lakeside VA CBOC,,Chicago,IL,60611,41.8931057,-87.62204320000001
Mahajan Therapeutics,,Dayton,OH,45415,39.823876899999995,-84.24083320000001
Zarephath ,Sunset,Tucson,AZ,85745,32.257740500000004,-111.013557
Sonora Behavioral Health Hospital ,,Tucson,AZ,85704,32.3163949,-111.0072466
Lutheran Social Services of Illinois,,Chicago,IL,60641,41.95173,-87.748736
Ann and Robert H Lurie,Childrens Hospital of Chicago,Chicago,IL,60611,41.8962231,-87.6218322
Eastway Corporation,Webster Street Academy and Family Ctr,Dayton,OH,45404,39.777828799999995,-84.18211540000001
Santee/Wateree Mental Health Center,Children Adolescents and Families,Sumter,SC,29153,33.955296999999995,-80.367379
Santee/Wateree Mental Health Center,Sumter Clinic,Sumter,SC,29151,33.955296999999995,-80.367379
Santee/Wateree Mental Health Center,Elder Services,Sumter,SC,29150,33.955296999999995,-80.367379
Gundersen Lutheran Medical Ctr Inc,Behavioral Health Department,Prairie du Chien,WI,53821,43.0434438,-91.1384505
Chalet House,North Facility,Tucson,AZ,85705,32.326752899999995,-111.01010910000001
Horizon Health and Wellness,,Kearny,AZ,85137,33.059985100000006,-110.9062369
DePaul Family and Community Servs,,Chicago,IL,60614,41.922321999999994,-87.6544751
Crawford County Health and Human Servs,,Prairie du Chien,WI,53821,43.053814100000004,-91.14778359999998
Cumberland Mountain Comm Servs Board,Main A Office,Cedar Bluff,VA,24609,37.0876141,-81.7590032
Alexander Youth Network,PRTF,Charlotte,NC,28211,35.1582987,-80.7574908
Northwest Community Hospital,Behavioral Health Adolescent Psych,Arlington Heights,IL,60005,42.0700354,-87.9947545
Northwest Community Hospital,Behavioral Health Adult Psych,Arlington Heights,IL,60005,42.0700354,-87.9947545
Eastway Corporation,Northcutt Residential Treatment Ctr,Dayton,OH,45414,39.8176635,-84.20362829999999
Safe Alliance,Lake Norman,Cornelius,NC,28031,35.4823823,-80.8852569
Fairstone Home,,Charlotte,NC,28269,35.293341,-80.803487
National Youth Advocate Program Inc,Dayton Regional Office,Dayton,OH,45432,39.750907899999994,-84.1192241
Santee/Wateree Mental Health Center,Individual Placement and Support (IPS),Sumter,SC,29150,33.923519299999995,-80.336773
Avera McKennan Behavioral Health Ctr,Inpatient Services,Sioux Falls,SD,57108,43.4911183,-96.77861429999999
Mind Springs Health,Outpatient Clinic Glenwood Springs,Glenwood Springs,CO,81601,39.4723591,-107.26853290000001
Advocate Illinois Masonic,Behavioral Health Services,Chicago,IL,60657,41.937414600000004,-87.6530364
Advocate Illinois Masonic Medical Ctr,Behavioral Health Services,Chicago,IL,60657,41.9367723,-87.65117540000001
Pathways of Arizona,Tucson Northwest,Tucson,AZ,85741,32.3368829,-111.0373318
Indian River Medical Center,Behavioral Health Center,Vero Beach,FL,32960,27.6612451,-80.3965041
New Vision Home,,Charlotte,NC,28215,35.2439309,-80.7684859
THC Chicago Inc,DBA Kindred Hospital/Chicago North,Chicago,IL,60618,41.961465999999994,-87.693321
Family Preservation Services of NC,Charlotte Regional Office,Charlotte,NC,28227,35.143877,-80.727807
Chicago Behavioral Hospital,,Des Plaines,IL,60016,42.0432427,-87.8791733
IU Health Jay,,Portland,IN,47371,40.4393828,-84.98383009999999
Lawrence Hall,,Chicago,IL,60625,41.9694335,-87.7000949
Cottonwood Tucson,,Tucson,AZ,85745,32.2819584,-111.0524018
Suncoast Mental Health Center,,Vero Beach,FL,32960,27.6288568,-80.3960209
Advocate Lutheran General Hospital,Adult Partial Hospital,Park Ridge,IL,60068,42.0387951,-87.8505248
Advocate Lutheran General Hospital,Behavioral Health Services,Park Ridge,IL,60068,42.0384783,-87.847611
Lutheran Social Services of SD,Sioux Falls Area Counseling Center,Sioux Falls,SD,57105,43.514630700000005,-96.7180431
Thorek Memorial Hospital,,Chicago,IL,60613,41.954733700000006,-87.65152359999999
2nd Story Counseling,,Chicago,IL,60613,41.954296,-87.64703100000001
La Frontera Center,Thornydale Ranch,Tucson,AZ,85742,32.403713399999994,-111.04754550000001
La Frontera Center,Mountain Rose,Tucson,AZ,85713,32.404167,-111.047523
MaineStay Youth and Family Services,,Park Ridge,IL,60068,42.0441289,-87.84841440000001
Comm Counseling Center of Chicago,C4 Clark/Adult and Children/Call Ctr,Chicago,IL,60640,41.968046799999996,-87.66770679999999
Avera McKennan Behavioral Health Ctr,Avera Professional Plaza/Outpatient,Sioux Falls,SD,57105,43.5225563,-96.71051990000001
Methodist Hospital of Chicago,,Chicago,IL,60640,41.9732593,-87.6708755
Chillicothe VA Med Ctr,Portsmouth CBOC,Portsmouth,OH,45662,38.7340275,-82.9949239
ViaQuest Psychiatric and Behavioral,Solutions LLC,Dayton,OH,45414,39.8540282,-84.1878925
Heartland Alliance Health,,Chicago,IL,60640,41.9689469,-87.6553926
Jerome Golden Ctr for Behav Health,,Belle Glade,FL,33430,26.689167200000004,-80.6766021
Jerome Golden Ctr for Behav Health,Glades CSU,Belle Glade,FL,33430,26.6893714,-80.67632579999999
Chicago Lakeshore Hospital,Childrens Pavilion,Chicago,IL,60640,41.967996299999996,-87.6503079
Midwestern Colorado Mental Health Ctr,DBA The Center for Mental Health,Delta,CO,81416,38.732786499999996,-108.07107350000001
Lawrence Center for Outpatient Servs,,Chicago,IL,60640,41.9693577,-87.65221700000001
Water Mill Home,,Charlotte,NC,28215,35.250263200000006,-80.74177390000001
Daymark Recovery Services,Wilkes County,North Wilkesboro,NC,28659,36.15493060000001,-81.15954649999999
Southeastern Behavioral Healthcare,Counseling and Childrens Services,Sioux Falls,SD,57105,43.526927,-96.735933
Chicago Lakeshore Hospital,,Chicago,IL,60640,41.970165,-87.650103
Pathways Inc,,Greenup,KY,41144,38.571882,-82.836083
Harris Home,,Charlotte,NC,28215,35.252332,-80.73709000000001
Cirrus House Inc,Day Program,Scottsbluff,NE,69361,41.8618148,-103.6609645
